http://www.iana.org/assignments/media-types/application/at+jwt ,application/at+jwt
http://www.iana.org/assignments/media-types/application/atom+xml ,application/atom+xml
http://www.iana.org/assignments/media-types/application/atomcat+xml ,application/atomcat+xml
http://www.iana.org/assignments/media-types/application/atomdeleted+xml ,application/atomdeleted+xml
http://www.iana.org/assignments/media-types/application/atomicmail ,application/atomicmail
http://www.iana.org/assignments/media-types/application/atomsvc+xml ,application/atomsvc+xml
http://www.iana.org/assignments/media-types/application/atsc-dwd+xml ,application/atsc-dwd+xml
http://www.iana.org/assignments/media-types/application/atsc-dynamic-event-message ,application/atsc-dynamic-event-message
http://www.iana.org/assignments/media-types/application/atsc-held+xml ,application/atsc-held+xml
http://www.iana.org/assignments/media-types/application/atsc-rdt+json ,application/atsc-rdt+json
http://www.iana.org/assignments/media-types/application/atsc-rsat+xml ,application/atsc-rsat+xml
http://www.iana.org/assignments/media-types/application/auth-policy+xml ,application/auth-policy+xml
http://www.iana.org/assignments/media-types/application/automationml-aml+xml ,application/automationml-aml+xml
http://www.iana.org/assignments/media-types/application/automationml-amlx+zip ,application/automationml-amlx+zip
http://www.iana.org/assignments/media-types/application/bacnet-xdd+zip ,application/bacnet-xdd+zip
http://www.iana.org/assignments/media-types/application/batch-SMTP ,application/batch-SMTP
http://www.iana.org/assignments/media-types/application/beep+xml ,application/beep+xml
http://www.iana.org/assignments/media-types/application/bufr ,application/bufr
http://www.iana.org/assignments/media-types/application/c2pa ,application/c2pa
http://www.iana.org/assignments/media-types/application/calendar+json ,application/calendar+json
http://www.iana.org/assignments/media-types/application/calendar+xml ,application/calendar+xml
http://www.iana.org/assignments/media-types/application/call-completion ,application/call-completion
http://www.iana.org/assignments/media-types/application/captive+json ,application/captive+json
http://www.iana.org/assignments/media-types/application/cbor ,application/cbor
http://www.iana.org/assignments/media-types/application/cbor-seq ,application/cbor-seq
http://www.iana.org/assignments/media-types/application/cccex ,application/cccex
http://www.iana.org/assignments/media-types/application/ccmp+xml ,application/ccmp+xml
http://www.iana.org/assignments/media-types/application/ccxml+xml ,application/ccxml+xml
http://www.iana.org/assignments/media-types/application/cda+xml ,application/cda+xml
http://www.iana.org/assignments/media-types/application/cdmi-capability ,application/cdmi-capability
http://www.iana.org/assignments/media-types/application/cdmi-container ,application/cdmi-container
http://www.iana.org/assignments/media-types/application/cdmi-domain ,application/cdmi-domain
http://www.iana.org/assignments/media-types/application/cdmi-object ,application/cdmi-object
http://www.iana.org/assignments/media-types/application/cdmi-queue ,application/cdmi-queue
http://www.iana.org/assignments/media-types/application/cdni ,application/cdni
http://www.iana.org/assignments/media-types/application/cea-2018+xml ,application/cea-2018+xml
http://www.iana.org/assignments/media-types/application/cellml+xml ,application/cellml+xml
http://www.iana.org/assignments/media-types/application/cfw ,application/cfw
http://www.iana.org/assignments/media-types/application/cid-edhoc+cbor-seq ,application/cid-edhoc+cbor-seq
