http://publications.europa.eu/resource/authority/licence/CC_BYSA_2_0,CC_BYSA_2_0,http://creativecommons.org/licenses/by-sa/2.0/
http://publications.europa.eu/resource/authority/licence/CC_BYSA_2_5,CC_BYSA_2_5,http://creativecommons.org/licenses/by-sa/2.5/
http://publications.europa.eu/resource/authority/licence/CC_BYSA_3_0,CC_BYSA_3_0,http://creativecommons.org/licenses/by-sa/3.0/
http://publications.europa.eu/resource/authority/licence/CC_BYSA_3_0_NL,CC_BYSA_3_0_NL,http://creativecommons.org/licenses/by-sa/3.0/nl/legalcode/
http://publications.europa.eu/resource/authority/licence/CC_BYSA_4_0,CC_BYSA_4_0,http://creativecommons.org/licenses/by-sa/4.0/
http://publications.europa.eu/resource/authority/licence/CC_BY_1_0,CC_BY_1_0,http://creativecommons.org/licenses/by/1.0/
http://publications.europa.eu/resource/authority/licence/CC_BY_2_0,CC_BY_2_0,http://creativecommons.org/licenses/by/2.0/
http://publications.europa.eu/resource/authority/licence/CC_BY_2_5,CC_BY_2_5,http://creativecommons.org/licenses/by/2.5/
http://publications.europa.eu/resource/authority/licence/CC_BY_3_0,CC_BY_3_0,http://creativecommons.org/licenses/by/3.0/
http://publications.europa.eu/resource/authority/licence/CC_BY_3_0_AT,CC_BY_3_0_AT,https://creativecommons.org/licenses/by/3.0/at/legalcode
http://publications.europa.eu/resource/authority/licence/CC_BY_3_0_NL,CC_BY_3_0_NL,http://creativecommons.org/licenses/by/3.0/nl/legalcode
http://publications.europa.eu/resource/authority/licence/CC_BY_4_0,CC_BY_4_0,http://creativecommons.org/licenses/by/4.0/
http://publications.europa.eu/resource/authority/licence/CC_PDM_1_0,CC_PDM_1_0,http://creativecommons.org/publicdomain/mark/1.0/
http://publications.europa.eu/resource/authority/licence/CDDL_1_0,CDDL_1_0,https://opensource.org/licenses/CDDL-1.0
http://publications.europa.eu/resource/authority/licence/CECILL_2_1,CECILL_2_1,https://opensource.org/licenses/CECILL-2.1
http://publications.europa.eu/resource/authority/licence/CLARIN_ACA_1_0,CLARIN_ACA_1_0,https://www.clarin.eu/content/licenses-and-clarin-categories
http://publications.europa.eu/resource/authority/licence/CNRI_PYTHON,CNRI_PYTHON,https://opensource.org/licenses/CNRI-Python
http://publications.europa.eu/resource/authority/licence/COM_REUSE,COM_REUSE,http://data.europa.eu/eli/dec/2011/833/oj
http://publications.europa.eu/resource/authority/licence/CPAL_1_0,CPAL_1_0,https://opensource.org/licenses/CPAL-1.0
http://publications.europa.eu/resource/authority/licence/CPL_1_0,CPL_1_0,https://opensource.org/licenses/CPL-1.0
http://publications.europa.eu/resource/authority/licence/DLDE_BYNC_1_0,DLDE_BYNC_1_0,https://www.govdata.de/dl-de/by-nc-1-0
http://publications.europa.eu/resource/authority/licence/DLDE_BY_1_0,DLDE_BY_1_0,https://www.govdata.de/dl-de/by-1-0
http://publications.europa.eu/resource/authority/licence/DLDE_BY_2_0,DLDE_BY_2_0,https://www.govdata.de/dl-de/by-2-0
